gate_name,sgd_gene_id,gene_name,chromosome,essential_status,evidence_count,phenotype_summary,selection_rule,source_file,gate_version
expanded,S000000494,BSD2,SynII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000495,CTP1,SynII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000510,YCL004W,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000513,YCL007C,SynIII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000521,YCL016C,SynIII,Ambiguous,3,null | viable ; null | chromosome segregation: abnormal | during meiosis; low spore viability ; null | inviable | elevated temperature (37°C) | ploidy-specific lethality; tetraploid derivative of the homozygous gene deletion collection strain is temperature sensitive lethal at 37°C,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000522,YCL017C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000533,YCL028W,SynIII,Ambiguous,3,null | viable ; overexpression | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000534,YCL029C,SynIII,Ambiguous,2,null | viable ; null | inviable | ploidy-specific lethality; tetraploid derivative of the homozygous gene deletion collection strain is lethal at all temperatures in S288C and W303 but temperature sensitive in Σ1278b,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000536,YCL031C,SynIII,Essential,2,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000543,YCL038C,SynIII,Ambiguous,4,null | viability: decreased | nitrogen starvation | gradual loss of viability that is less severe than the atg1 null; viability can be restored by addition of leucine ; null | viable | nitrogen starvation | nonessential for autophagy; viable after 3 day nitrogen starvation followed by transfer to rich media plates ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000546,YCL041C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000548,YCL043C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000557,YCL052C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000559,YCL054W,SynIII,Ambiguous,4,unspecified | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000564,YCL059C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000595,YCR002C,SynIII,Ambiguous,4,"null | viable ; null | inviable | lethal, due to the role of α0-helix in stabilizing the NC-interface (G-domain N- and C-termini) important for assembly of septin octamers and apolar filaments ; null | inviable | lethal, due to the role of the hydrophobic crest in assembly of septin octamers and apolar filaments",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000605,YCR012W,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000606,YCR013C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000615,YCR021C,SynIII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000626,YCR030C,SynIII,Ambiguous,3,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000627,YCR031C,SynIII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000628,YCR032W,SynIII,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000631,YCR035C,SynIII,Essential,2,repressible | inviable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000635,YCR039C,SynIII,Essential,1,overexpression | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000638,YCR042C,SynIII,Essential,1,repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased spontaneous DNA damage as measured by an increase of Ddc2 foci relative to wild-type,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000641,YCR045C,SynIII,Ambiguous,3,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000642,YCR046C,SynIII,Ambiguous,2,"null | viable ; null | metal resistance: increased | gold nanoparticle (0.8 nm 11-atom gold core, functionalized with positively-charged N,N,N trimethylammoniumethanethiol (TMAT)) | viability assayed after 24-hr incubation with gold particles in water",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000646,YCR050C,SynIII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000647,YCR051W,SynIII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000648,YCR052W,SynIII,Essential,3,repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased spontaneous DNA damage as measured by an increase of Ddc2 foci relative to wild-type ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000650,YCR054C,SynIII,Essential,2,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000653,YCR057C,SynIII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000661,YCR065W,SynIII,Ambiguous,5,null | viable ; overexpression | oxidative stress resistance: increased | hydrogen peroxide (0.5mM) | increased viability 48 hours after H2O2 treatment for 60 min ; null | innate thermotolerance: decreased | heat shock (46°C) | decreased viability 48 hr after a 15-min heat shock,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000664,YCR068W,SynIII,Ambiguous,6,null | viability: decreased | mutant exhibits reduced viability after 7-9 days culture in synthetic complete medium ; null | viability: decreased | nitrogen starvation ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000667,YCR071C,SynIII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000668,YCR072C,SynIII,Essential,4,overexpression | inviable ; unspecified | inviable ; dominant negative | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000673,YCR077C,SynIII,Ambiguous,3,null | viability: decreased | reduction in viability assayed by plating efficiency; 54% of unbudded cells die within two generations of microdissection using pedigree analysis ; null | spore germination: decreased | spore viability is reduced to 62% compared to 99% in wt cells ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000684,YCR088W,SynIII,Ambiguous,4,null | viable ; null | resistance to chemicals: decreased | sodium chloride (5%) | viability reduced relative to wildtype at all time points examined ; overexpression | inviable | elevated temperature (37°C),strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000685,YCR089W,SynIII,Ambiguous,2,null | viability: decreased | alpha-factor (10 ug/ml) | marked decrease in viability; similar results in bilateral matings ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000689,YCR093W,SynIII,Ambiguous,3,reduction of function | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000000690,YCR094W,SynIII,Ambiguous,3,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001841,YFL053W,SynVI,Ambiguous,3,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001849,YFL045C,SynVI,Essential,7,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | inviable ; reduction of function | inviable | growth increases to 60% of wild-type when overexpressed by 10x stronger than native promoter,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001855,YFL039C,SynVI,Essential,7,null | inviable ; unspecified | inviable ; dominant negative | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001856,YFL038C,SynVI,Ambiguous,5,"conditional | cold sensitivity: increased | reduced temperature (14°C) | viability decreased rapidly with >50% inviable after 24 hrs, and only 10% viable after 48 hrs ; null | inviable ; conditional | starvation resistance: decreased | nitrogen starvation | permissive temperature (30°C) | lose viability relative to wt; 70% viable at 24 hrs, 10-15% viable after 48 hrs",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001857,YFL037W,SynVI,Essential,9,conditional | heat sensitivity: increased | permissive temperature (26°C) | reduced temperature spectrum lethality that is rescued by benomyl ; reduction of function | inviable ; unspecified | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001858,YFL036W,SynVI,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001859,YFL034C-B,SynVI,Ambiguous,2,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001861,YFL033C,SynVI,Essential,2,"null | viability: decreased ; null | chronological lifespan: decreased | viability of the aging null mutant, which is decreased relative to wt in untreated cells, is significantly increased in the presence of 1 mg/ml levan, a fructose-based biopolymer, on days 11 through 30",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001863,YFL031W,SynVI,Ambiguous,2,"null | viable ; null | chronological lifespan: decreased | stationary phase | reduced viability, calculated using survival curves and integrals based on PI staining; rescued by pH buffering of acidification",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001865,YFL029C,SynVI,Essential,5,"conditional | heat sensitivity: increased | elevated temperature (37°C) | severe growth defect, but cells maintain viability; nonuniform arrest morphology with an elevated fraction of cells containing elongated buds ; conditional | heat sensitivity: increased | elevated temperature (37°C) | severe growth defect, but cells maintain viability ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001870,YFL024C,SynVI,Essential,4,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001871,YFL023W,SynVI,Ambiguous,2,null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001872,YFL022C,SynVI,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001877,YFL017C,SynVI,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001880,YFL014W,SynVI,Ambiguous,3,"null | viable ; null | cold sensitivity: decreased | hsp12-Δ strain more resistant to freezing at -20 °C than wild-type, shows increased cell viability during freezing",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001885,YFL009W,SynVI,Essential,3,conditional | viability: decreased | elevated temperature (36°C) | viability reduced by ~75% ; conditional | viability: decreased | elevated temperature (37°C) ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001886,YFL008W,SynVI,Ambiguous,4,conditional | viability: decreased | elevated temperature (36°C) | rapid reduction in viability at elevated temperature; only 3% of cells are viable after 4 hours; >80% of cells die after release from nocodazole-arrest indicating an essential function in M phase ; conditional | inviable | elevated temperature (33°C) | ploidy-specific lethality; tetraploid derivative of the ts allele is temperature sensitive at 33°C and above ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001889,YFL005W,SynVI,Essential,2,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001891,YFL003C,SynVI,Ambiguous,7,"null | spore germination: decreased | spore viability decreased to 56%; pattern of inviability indicative of meiosis I nondisjunction of homologous chromosomes ; null | spore germination: decreased | gamete viability is reduced to 27% of that observed in wt cells, a reflection of meiotic perturbation on viable gamete number ; null | spore germination: decreased | decrease in spore viability is less severe at 33 deg C",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001894,YFL002C,SynVI,Essential,2,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001898,YFR002W,SynVI,Essential,2,null | inviable | spores germinated but stopped growth at the 2-4 cell stage ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001899,YFR003C,SynVI,Essential,2,"null | inviable ; null | vegetative growth: normal | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001900,YFR004W,SynVI,Essential,2,conditional | heat sensitivity: increased | elevated temperature (30°C) | lethal at 30 deg C or above ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001901,YFR005C,SynVI,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001908,O6U65_1024,SynVI,Ambiguous,4,"null | viable ; null | toxin resistance: decreased | α-synuclein | nonessential gene that, when deleted, leads to extreme sensitivity to low levels of α-syn that would otherwise not be toxic; strong growth defect",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001917,YFR021W,SynVI,Ambiguous,5,null | viability: decreased | nitrogen starvation ; null | viable ; null | inviable | nitrogen starvation | essential for autophagy; inviable after 3 day nitrogen starvation followed by transfer to rich media plates,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001923,YFR027W,SynVI,Ambiguous,10,conditional | chromosome/plasmid maintenance: decreased | permissive temperature (25°C) | increased rate of loss of a nonessential chromosome fragment ; conditional | viability: decreased | elevated temperature (37°C) ; conditional | spore germination: decreased | permissive temperature (25°C) | spore viability decreased from 96% in wt cells to 75% in the mutant,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001924,YFR028C,SynVI,Essential,3,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001925,YFR029W,SynVI,Ambiguous,5,"null | viable ; null | viable | non-essential when prototrophic for leucine (LEU2) but essential when deficient in leucine biosynthesis (leu2), as defects in the SPS PM amino acid sensor are compromised for leucine uptake ; null | inviable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001927,YFR031C,SynVI,Essential,3,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001928,O6U65_1046,SynVI,Ambiguous,3,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001933,YFR037C,SynVI,Essential,4,null | inviable ; repressible | cell cycle progression in G1 phase: arrested | irreversible lethality associated with the arrest ; repressible | cell cycle progression through the G2/M phase transition: arrested | irreversible lethality associated with the arrest,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001938,O6U65_1060,SynVI,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001947,YFR051C,SynVI,Ambiguous,4,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | viable ; null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000001948,YFR052W,SynVI,Essential,2,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000002133,YCR079W,SynIII,Ambiguous,3,null | viability: decreased | prolonged incubation in synthetic lactate medium ; null | viable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000002157,NHP6B,SynII,Ambiguous,2,null | viable ; overexpression | inviable | leaky with slight growth after 5 days,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000002965,YFL017W-A,SynVI,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000006437,YFR032C-A,SynVI,Ambiguous,3,null | viable | YPD ; null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000007223,YCR087C-A,SynIII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000007228,SCS22,SynII,Ambiguous,2,"null | viability: decreased | nitrogen starvation | reduced survival after prolonged nitrogen starvation, as the result of a defect in micronucleophagy; impact is less severe than in an scs2 null mutant ; null | viable",strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
expanded,S000007595,DAD3,SynII,Essential,1,null | inviable,strict set plus exact-mapped ORFs with essential_status=Ambiguous,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000099,HTA2,SynII,Ambiguous,2,null | viable ; overexpression | inviable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000123,RPL19B,SynII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000124,YBL028C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000132,YBL036C,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000138,FUI1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000141,COR1,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000143,EDE1,SynII,Unknown,2,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000144,RRT1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000149,YBL053W,SynII,Ambiguous,2,null | viable ; null | desiccation resistance: decreased | less than 10% viability after dehydration stress,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000150,TOD6,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000156,YEL1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000158,YBL062W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000160,PRX1,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000184,TEL1,SynII,Ambiguous,4,null | viable ; overexpression | resistance to chemicals: decreased | hydroxyurea (25-150mM) | dose-dependent decrease in viability ; overexpression | resistance to chemicals: decreased | methyl methanesulfonate (0.005-0.02%) | dose-dependent decrease in viability,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000186,MRP21,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000195,ATP1,SynII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000199,RTG3,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000210,UGA2,SynII,Unknown,0,,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000211,DSF2,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
random_control_1,S000000220,YBR016W,SynII,Unknown,1,null | viable,size-matched random sample from exact-mapped non-strict ORFs,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
